date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
23:56:35	6077/6077	---M--	200	added ('OK')	image/jpeg	etag:c5c7b37d	https://fixedappsolutions.deno.dev/assets/images/static/easypocket.jpg	C:/My%20Web%20Sites/blockchain/fixedappsolutions.deno.dev/assets/images/static/easypocket.jpg	(from https://fixedappsolutions.deno.dev/app/)
23:56:36	7723/7723	---M--	200	added ('OK')	image/jpeg	etag:638166bc	https://fixedappsolutions.deno.dev/assets/images/static/bridge_wallet.jpg	C:/My%20Web%20Sites/blockchain/fixedappsolutions.deno.dev/assets/images/static/bridge_wallet.jpg	(from https://fixedappsolutions.deno.dev/app/)
23:56:36	8024/8024	---M--	200	added ('OK')	image/jpeg	etag:80284217	https://fixedappsolutions.deno.dev/assets/images/static/via_wallet.jpg	C:/My%20Web%20Sites/blockchain/fixedappsolutions.deno.dev/assets/images/static/via_wallet.jpg	(from https://fixedappsolutions.deno.dev/app/)
23:56:37	12042/12042	---M--	200	added ('OK')	image/jpeg	etag:533f5f10	https://fixedappsolutions.deno.dev/assets/images/static/bitkeep.jpg	C:/My%20Web%20Sites/blockchain/fixedappsolutions.deno.dev/assets/images/static/bitkeep.jpg	(from https://fixedappsolutions.deno.dev/app/)
23:56:38	6859/6859	---M--	200	added ('OK')	image/jpeg	etag:aba1126d	https://fixedappsolutions.deno.dev/assets/images/static/unstoppable_wallet.jpg	C:/My%20Web%20Sites/blockchain/fixedappsolutions.deno.dev/assets/images/static/unstoppable_wallet.jpg	(from https://fixedappsolutions.deno.dev/app/)
23:56:38	6941/6941	---M--	200	added ('OK')	image/jpeg	etag:2b0be7b3	https://fixedappsolutions.deno.dev/assets/images/static/halodefi_wallet.jpg	C:/My%20Web%20Sites/blockchain/fixedappsolutions.deno.dev/assets/images/static/halodefi_wallet.jpg	(from https://fixedappsolutions.deno.dev/app/)
23:56:39	7738/7738	---M--	200	added ('OK')	image/jpeg	etag:687f3004	https://fixedappsolutions.deno.dev/assets/images/static/dok_wallet.jpg	C:/My%20Web%20Sites/blockchain/fixedappsolutions.deno.dev/assets/images/static/dok_wallet.jpg	(from https://fixedappsolutions.deno.dev/app/)
23:56:40	9324/9324	---M--	200	added ('OK')	image/jpeg	etag:a9d605c7	https://fixedappsolutions.deno.dev/assets/images/static/celo_wallet.jpg	C:/My%20Web%20Sites/blockchain/fixedappsolutions.deno.dev/assets/images/static/celo_wallet.jpg	(from https://fixedappsolutions.deno.dev/app/)
23:56:40	8389/8389	---M--	200	added ('OK')	image/jpeg	etag:2c5b359b	https://fixedappsolutions.deno.dev/assets/images/static/coinus.jpg	C:/My%20Web%20Sites/blockchain/fixedappsolutions.deno.dev/assets/images/static/coinus.jpg	(from https://fixedappsolutions.deno.dev/app/)
23:56:41	10609/10609	---M--	200	added ('OK')	image/jpeg	etag:44f99cfd	https://fixedappsolutions.deno.dev/assets/images/static/valora.jpg	C:/My%20Web%20Sites/blockchain/fixedappsolutions.deno.dev/assets/images/static/valora.jpg	(from https://fixedappsolutions.deno.dev/app/)
23:56:41	9631/9631	---M--	200	added ('OK')	image/jpeg	etag:6e945c6e	https://fixedappsolutions.deno.dev/assets/images/static/trustee_wallet.jpg	C:/My%20Web%20Sites/blockchain/fixedappsolutions.deno.dev/assets/images/static/trustee_wallet.jpg	(from https://fixedappsolutions.deno.dev/app/)
23:56:42	8032/8032	---M--	200	added ('OK')	image/jpeg	etag:7425f09c	https://fixedappsolutions.deno.dev/assets/images/static/guarda_wallet.jpg	C:/My%20Web%20Sites/blockchain/fixedappsolutions.deno.dev/assets/images/static/guarda_wallet.jpg	(from https://fixedappsolutions.deno.dev/app/)
23:56:43	13316/13316	---M--	200	added ('OK')	image/png	etag:73249491	https://fixedappsolutions.deno.dev/assets/images/static/maiarwallet.png	C:/My%20Web%20Sites/blockchain/fixedappsolutions.deno.dev/assets/images/static/maiarwallet.png	(from https://fixedappsolutions.deno.dev/app/)
23:56:43	10969/10969	---M--	200	added ('OK')	image/jpeg	etag:c01f5aa	https://fixedappsolutions.deno.dev/assets/images/static/jade_wallet.jpg	C:/My%20Web%20Sites/blockchain/fixedappsolutions.deno.dev/assets/images/static/jade_wallet.jpg	(from https://fixedappsolutions.deno.dev/app/)
23:56:44	12210/12210	---M--	200	added ('OK')	image/jpeg	etag:851b0ce5	https://fixedappsolutions.deno.dev/assets/images/static/plasmapay.jpg	C:/My%20Web%20Sites/blockchain/fixedappsolutions.deno.dev/assets/images/static/plasmapay.jpg	(from https://fixedappsolutions.deno.dev/app/)
23:56:44	9058/9058	---M--	200	added ('OK')	image/jpeg	etag:6329616d	https://fixedappsolutions.deno.dev/assets/images/static/o3_wallet.jpg	C:/My%20Web%20Sites/blockchain/fixedappsolutions.deno.dev/assets/images/static/o3_wallet.jpg	(from https://fixedappsolutions.deno.dev/app/)
23:56:45	9614/9614	---M--	200	added ('OK')	image/jpeg	etag:df998b7f	https://fixedappsolutions.deno.dev/assets/images/static/hashkey_me.jpg	C:/My%20Web%20Sites/blockchain/fixedappsolutions.deno.dev/assets/images/static/hashkey_me.jpg	(from https://fixedappsolutions.deno.dev/app/)
23:56:46	9909/9909	---M--	200	added ('OK')	image/jpeg	etag:dbcdfb90	https://fixedappsolutions.deno.dev/assets/images/static/rwallet.jpg	C:/My%20Web%20Sites/blockchain/fixedappsolutions.deno.dev/assets/images/static/rwallet.jpg	(from https://fixedappsolutions.deno.dev/app/)
23:56:46	6667/6667	---M--	200	added ('OK')	image/jpeg	etag:6cb8a9fe	https://fixedappsolutions.deno.dev/assets/images/static/flare_wallet.jpg	C:/My%20Web%20Sites/blockchain/fixedappsolutions.deno.dev/assets/images/static/flare_wallet.jpg	(from https://fixedappsolutions.deno.dev/app/)
23:56:47	9463/9463	---M--	200	added ('OK')	image/jpeg	etag:8b637a6f	https://fixedappsolutions.deno.dev/assets/images/static/kyberswap.jpg	C:/My%20Web%20Sites/blockchain/fixedappsolutions.deno.dev/assets/images/static/kyberswap.jpg	(from https://fixedappsolutions.deno.dev/app/)
23:56:47	6772/6772	---M--	200	added ('OK')	image/jpeg	etag:6d063543	https://fixedappsolutions.deno.dev/assets/images/static/atoken_wallet.jpg	C:/My%20Web%20Sites/blockchain/fixedappsolutions.deno.dev/assets/images/static/atoken_wallet.jpg	(from https://fixedappsolutions.deno.dev/app/)
23:56:48	4793/4793	---M--	200	added ('OK')	image/jpeg	etag:a7378a30	https://fixedappsolutions.deno.dev/assets/images/static/tongue_wallet.jpg	C:/My%20Web%20Sites/blockchain/fixedappsolutions.deno.dev/assets/images/static/tongue_wallet.jpg	(from https://fixedappsolutions.deno.dev/app/)
23:56:49	8981/8981	---M--	200	added ('OK')	image/jpeg	etag:2acb1c51	https://fixedappsolutions.deno.dev/assets/images/static/xinfin.jpg	C:/My%20Web%20Sites/blockchain/fixedappsolutions.deno.dev/assets/images/static/xinfin.jpg	(from https://fixedappsolutions.deno.dev/app/)
23:56:49	7091/7091	---M--	200	added ('OK')	image/jpeg	etag:aa9977c4	https://fixedappsolutions.deno.dev/assets/images/static/talken_wallet.jpg	C:/My%20Web%20Sites/blockchain/fixedappsolutions.deno.dev/assets/images/static/talken_wallet.jpg	(from https://fixedappsolutions.deno.dev/app/)
23:56:50	9425/9425	---M--	200	added ('OK')	image/jpeg	etag:96d3b25	https://fixedappsolutions.deno.dev/assets/images/static/keyring_pro.jpg	C:/My%20Web%20Sites/blockchain/fixedappsolutions.deno.dev/assets/images/static/keyring_pro.jpg	(from https://fixedappsolutions.deno.dev/app/)
23:56:50	13710/13710	---M--	200	added ('OK')	image/jpeg	etag:1070aee3	https://fixedappsolutions.deno.dev/assets/images/static/midas_wallet.jpg	C:/My%20Web%20Sites/blockchain/fixedappsolutions.deno.dev/assets/images/static/midas_wallet.jpg	(from https://fixedappsolutions.deno.dev/app/)
23:56:51	13243/13243	---M--	200	added ('OK')	image/jpeg	etag:e2748004	https://fixedappsolutions.deno.dev/assets/images/static/at_wallet.jpg	C:/My%20Web%20Sites/blockchain/fixedappsolutions.deno.dev/assets/images/static/at_wallet.jpg	(from https://fixedappsolutions.deno.dev/app/)
23:56:52	7423/7423	---M--	200	added ('OK')	image/jpeg	etag:4906f019	https://fixedappsolutions.deno.dev/assets/images/static/imtoken.jpg	C:/My%20Web%20Sites/blockchain/fixedappsolutions.deno.dev/assets/images/static/imtoken.jpg	(from https://fixedappsolutions.deno.dev/app/)
23:56:53	84350/84350	---M--	200	added ('OK')	image/png	etag:6dddcc07	https://fixedappsolutions.deno.dev/assets/images/static/morixwallet.png	C:/My%20Web%20Sites/blockchain/fixedappsolutions.deno.dev/assets/images/static/morixwallet.png	(from https://fixedappsolutions.deno.dev/app/)
23:56:53	22100/22100	---M--	200	added ('OK')	image/jpeg	etag:5d31c490	https://fixedappsolutions.deno.dev/assets/images/static/meetone.jpg	C:/My%20Web%20Sites/blockchain/fixedappsolutions.deno.dev/assets/images/static/meetone.jpg	(from https://fixedappsolutions.deno.dev/app/)
23:56:54	14223/14223	---M--	200	added ('OK')	image/jpeg	etag:77bb80b1	https://fixedappsolutions.deno.dev/assets/images/static/vision.jpeg	C:/My%20Web%20Sites/blockchain/fixedappsolutions.deno.dev/assets/images/static/vision.jpg	(from https://fixedappsolutions.deno.dev/app/)
23:56:55	4278/4278	---M--	200	added ('OK')	image/png	etag:4c1a4f58	https://fixedappsolutions.deno.dev/assets/images/static/swift.png	C:/My%20Web%20Sites/blockchain/fixedappsolutions.deno.dev/assets/images/static/swift.png	(from https://fixedappsolutions.deno.dev/app/)
23:56:55	13343/13343	---M--	200	added ('OK')	image/jpeg	etag:f61896d7	https://fixedappsolutions.deno.dev/assets/images/static/peakdefi.jpeg	C:/My%20Web%20Sites/blockchain/fixedappsolutions.deno.dev/assets/images/static/peakdefi.jpg	(from https://fixedappsolutions.deno.dev/app/)
23:56:56	8253/8253	---M--	200	added ('OK')	image/jpeg	etag:230d9c2b	https://fixedappsolutions.deno.dev/assets/images/static/sparkpoint.jpeg	C:/My%20Web%20Sites/blockchain/fixedappsolutions.deno.dev/assets/images/static/sparkpoint.jpg	(from https://fixedappsolutions.deno.dev/app/)
23:56:56	8024/8024	---M--	200	added ('OK')	image/jpeg	etag:80284217	https://fixedappsolutions.deno.dev/assets/images/static/viawallet.jpeg	C:/My%20Web%20Sites/blockchain/fixedappsolutions.deno.dev/assets/images/static/viawallet.jpg	(from https://fixedappsolutions.deno.dev/app/)
23:56:57	7828/7828	---M--	200	added ('OK')	image/jpeg	etag:9a16064	https://fixedappsolutions.deno.dev/assets/images/static/onto.jpeg	C:/My%20Web%20Sites/blockchain/fixedappsolutions.deno.dev/assets/images/static/onto.jpg	(from https://fixedappsolutions.deno.dev/app/)
23:56:58	9959/9959	---M--	200	added ('OK')	image/jpeg	etag:5fd58721	https://fixedappsolutions.deno.dev/assets/images/static/ownbit.jpeg	C:/My%20Web%20Sites/blockchain/fixedappsolutions.deno.dev/assets/images/static/ownbit-2.jpg	(from https://fixedappsolutions.deno.dev/app/)
23:56:58	12971/12971	---M--	200	added ('OK')	image/jpeg	etag:c1ab598d	https://fixedappsolutions.deno.dev/assets/images/static/infinity.jpeg	C:/My%20Web%20Sites/blockchain/fixedappsolutions.deno.dev/assets/images/static/infinity.jpg	(from https://fixedappsolutions.deno.dev/app/)
23:56:59	3744/3744	---M--	200	added ('OK')	image/jpeg	etag:3875be03	https://fixedappsolutions.deno.dev/assets/images/static/spatium.jpeg	C:/My%20Web%20Sites/blockchain/fixedappsolutions.deno.dev/assets/images/static/spatium.jpg	(from https://fixedappsolutions.deno.dev/app/)
23:57:00	9150/9150	---M--	200	added ('OK')	image/jpeg	etag:4dbb616e	https://fixedappsolutions.deno.dev/assets/images/static/equal.jpg	C:/My%20Web%20Sites/blockchain/fixedappsolutions.deno.dev/assets/images/static/equal.jpg	(from https://fixedappsolutions.deno.dev/app/)
23:57:00	5366/5366	---M--	200	added ('OK')	image/jpeg	etag:4f0372a5	https://fixedappsolutions.deno.dev/assets/images/static/alice.jpeg	C:/My%20Web%20Sites/blockchain/fixedappsolutions.deno.dev/assets/images/static/alice.jpg	(from https://fixedappsolutions.deno.dev/app/)
23:57:01	8019/8019	---M--	200	added ('OK')	image/jpeg	etag:f320a85b	https://fixedappsolutions.deno.dev/assets/images/static/alphawallet.jpeg	C:/My%20Web%20Sites/blockchain/fixedappsolutions.deno.dev/assets/images/static/alphawallet.jpg	(from https://fixedappsolutions.deno.dev/app/)
23:57:01	14809/14809	---M--	200	added ('OK')	image/jpeg	etag:34bd4ba7	https://fixedappsolutions.deno.dev/assets/images/static/eidoo.jpeg	C:/My%20Web%20Sites/blockchain/fixedappsolutions.deno.dev/assets/images/static/eidoo.jpg	(from https://fixedappsolutions.deno.dev/app/)
23:57:02	10588/10588	---M--	200	added ('OK')	image/jpeg	etag:559daf17	https://fixedappsolutions.deno.dev/assets/images/static/zelcore.jpeg	C:/My%20Web%20Sites/blockchain/fixedappsolutions.deno.dev/assets/images/static/zelcore.jpg	(from https://fixedappsolutions.deno.dev/app/)
23:57:03	6997/6997	---M--	200	added ('OK')	image/jpeg	etag:312c44d0	https://fixedappsolutions.deno.dev/assets/images/static/xaman.jpeg	C:/My%20Web%20Sites/blockchain/fixedappsolutions.deno.dev/assets/images/static/xaman.jpg	(from https://fixedappsolutions.deno.dev/app/)
23:57:03	12604/12604	---M--	200	added ('OK')	image/jpeg	etag:477d993c	https://fixedappsolutions.deno.dev/assets/images/static/authereum.jpeg	C:/My%20Web%20Sites/blockchain/fixedappsolutions.deno.dev/assets/images/static/authereum.jpg	(from https://fixedappsolutions.deno.dev/app/)
23:57:04	3954/3954	---M--	200	added ('OK')	image/jpeg	etag:3afd18a4	https://fixedappsolutions.deno.dev/assets/images/static/pillar.jpeg	C:/My%20Web%20Sites/blockchain/fixedappsolutions.deno.dev/assets/images/static/pillar.jpg	(from https://fixedappsolutions.deno.dev/app/)
23:57:05	15649/15649	---M--	200	added ('OK')	image/png	etag:ac3a071c	https://fixedappsolutions.deno.dev/assets/images/static/mewwallet.png	C:/My%20Web%20Sites/blockchain/fixedappsolutions.deno.dev/assets/images/static/mewwallet.png	(from https://fixedappsolutions.deno.dev/app/)
23:57:05	7616/7616	---M--	200	added ('OK')	image/jpeg	etag:73f19d73	https://fixedappsolutions.deno.dev/assets/images/static/gnosis-safe.jpeg	C:/My%20Web%20Sites/blockchain/fixedappsolutions.deno.dev/assets/images/static/gnosis-safe.jpg	(from https://fixedappsolutions.deno.dev/app/)
23:57:06	6633/6633	---M--	200	added ('OK')	image/jpeg	etag:f0acadd7	https://fixedappsolutions.deno.dev/assets/images/files/trust_wallet.jpg	C:/My%20Web%20Sites/blockchain/fixedappsolutions.deno.dev/assets/images/files/trust_wallet.jpg	(from https://fixedappsolutions.deno.dev/app/)
23:57:07	26483/26483	---M--	200	added ('OK')	image/png	etag:12b93d1e	https://fixedappsolutions.deno.dev/assets/images/files/shield.png	C:/My%20Web%20Sites/blockchain/fixedappsolutions.deno.dev/assets/images/files/shield.png	(from https://fixedappsolutions.deno.dev/app/)
23:57:07	2611/2611	---M--	200	added ('OK')	image/png	etag:79b3767f	https://fixedappsolutions.deno.dev/assets/images/files/qr-code.png	C:/My%20Web%20Sites/blockchain/fixedappsolutions.deno.dev/assets/images/files/qr-code.png	(from https://fixedappsolutions.deno.dev/app/)
23:57:07	62/62	---MC-	302	error ('Found')	text/plain	date:Tue,%2022%20Oct%202024%2022:57:18%20GMT	https://unpkg.com/sweetalert/dist/sweetalert.min.js	C:/My%20Web%20Sites/blockchain/unpkg.com/sweetalert/dist/sweetalert.min.92.delayed	(from https://fixedappsolutions.deno.dev/app/)
23:57:08	40808/40808	---MCZ	200	added ('OK')	application/javascript	etag:W/%229f68-Kj2qvHAjLGNQq0jTJgXcSmrB8fo%22	https://unpkg.com/sweetalert@2.1.2/dist/sweetalert.min.js	C:/My%20Web%20Sites/blockchain/unpkg.com/sweetalert@2.1.2/dist/sweetalert.min.js	(from https://fixedappsolutions.deno.dev/app/)
23:57:09	80599/80599	---MCZ	200	added ('OK')	application/javascript	etag:W/%2213ad7-v/eN2cAqUAirQ2QpSHOc5Yx2GyE%22	https://cdn.jsdelivr.net/npm/bootstrap@5.3.0-alpha1/dist/js/bootstrap.bundle.min.js	C:/My%20Web%20Sites/blockchain/cdn.jsdelivr.net/npm/bootstrap@5.3.0-alpha1/dist/js/bootstrap.bundle.min.js	(from https://fixedappsolutions.deno.dev/app/)
